address,sources,source_count,label
0xa2da08093a083c78c21aeca77d6fc89f3d545aed,master_blacklist_set.txt,1,1
0xa2e01fd8f960f01b99d7b0c63c65f9f3cd0629cc,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa2e36d8d3ea6ec44a50acdacd9c368bfd4b2e12c,phishing_address_groundtruth.txt,1,1
0xa2e5ac16f76f7a151cf38e65469983e4abbefb9c,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa2e6392ce039f10a3c7008cbad6c86a94dc409dd,phishing_address_groundtruth.txt,1,1
0xa2e94536d3956b45d20f5f0c4a6146382440a050,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa2eb8f9174d70befaa253fcd9af256e3379d8a06,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa2eb9f09279bdec76f7c17f782ffa3f8b3a874a8,phishing_address_groundtruth.txt,1,1
0xa2f11a7c5b68de825f35a47c5649cb1eafba77ac,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa2f394e87374eb35a97452ff08141c7e0a63c3bc,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0xa2f3fda8cf36b1aba1ca8b006d991d82211c7a38,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa3030970721a94648bd886b1aa6a6d7af091cd26,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0xa30669c9ddb1cbf1594a923f7eccac8ce0eee7fa,phishing_addresses.csv,1,1
0xa30795c39cecf6ffc583714d8c516d54cf148730,phishing_address_groundtruth.txt,1,1
0xa30f2b5cd4f6a7eb210df84f946cb681f2f1fbc0,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa311fda6b43561ca5f33936143db64c38a63c101,phishing_address_groundtruth.txt,1,1
0xa31573be292bd03d36db137b6c2ab6eaa3d5e572,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_addresses.csv;scamsniffer-phishing-address.json,5,1
0xa3163d5155db415b0ae08b0870d8f2d6413092dd,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt,3,1
0xa324120643dde9d520a06691010f086b12d5ca02,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa3273e880ec1d05cd65177419d6821b49fd4d2ef,phishing_address_groundtruth.txt,1,1
0xa334c8d57260c73f2ca86f49d0b9c77922621f56,phishing_address_groundtruth.txt,1,1
0xa339e28b3e647d0c09e7837f0a3a7f6dafc86468,phishing_address_groundtruth.txt,1,1
0xa33de7a7ca4d6bc03c7bf440d26e979916e28e0f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa342a1904b6fc4d659b7dae30fca2e87ef2f154a,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa3431f8648fc1307ee7435e56cbb14d9c7a13724,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0xa344da96a46cb135f8559177c7872b3dd295c703,scamsniffer-phishing-address.json,1,1
0xa350b72340e51585af6a9d01a5515c587f4055ae,phishing_address_groundtruth.txt,1,1
0xa3570c82d03bbf8c337799fe3f502729d3cf0dbc,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa357b8f4ed34dd4fbeb16c4474b4993c06d3314f,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa358cf2d2cb8a447b45846a4456d6e7c08d2ee7c,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa35a010ba39de1af83aa0fbc0edfc8a904a73325,phishing_address_groundtruth.txt,1,1
0xa35e3534917e471540345733b8f23e7bad54681b,addresses-darklist.json;cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,8,1
0xa35ff3db6a67913104c436389ba5bd0eba2b21f1,phishing_address_groundtruth.txt,1,1
0xa3640abbdc228d84d743df6d9bfe400c74149cf5,phishing_address_groundtruth.txt,1,1
0xa367b4143c956d7af8357a65de1f47d1dda458b3,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa3683971652bf64898990bbc87cd71075c861fe5,phishing_address_groundtruth.txt,1,1
0xa36a4c4a7cbfa24d087e02e49a0a600b2aaf5ee8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa36ceec605d81ae74268fda28a5c0bd10b1d1f7c,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0xa36d2dd8f9330fec87de843efef25c35dfc21e45,phishing_address_groundtruth.txt,1,1
0xa36de942c9f605bd39eec89e5c17704e14dc28eb,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa372a45fab2aa66d79fae09b6089da5c53ca8fdf,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa375b5fd214160054a4d56574769ee2969aefd67,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa375d0337fd8d9effa54cdf2989266381bc6d31f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa376c37b14d42a31efcb0f69acaf85d18397431b,phishing_address_groundtruth.txt,1,1
0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,master_blacklist_set.txt,1,1
0xa3825b5583f5249e9227fdeb98a4507346633d36,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,4,1
0xa38d3f4721926343b9d7a6d904ef2c9670048075,phishing_address_groundtruth.txt,1,1
0xa38feb7b0aaad949a1b99ff516d4e3ea2e317bbf,master_blacklist_set.txt,1,1
0xa39c2350b5c43a17c2cc5c917dd3cf073071126f,phishing_address_groundtruth.txt,1,1
0xa39c756dab8414c88780d5d853c04ef1abb9a48f,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_addresses.csv,3,1
0xa39fcb48adf288f143459d57a1a0756718c919ae,master_blacklist_set.txt,1,1
0xa39fd8ebe1952283ba876da6dc46182f0f047034,phishing_addresses.csv,1,1
0xa3a2fa10329ed58fb0fe30a94eb0939218cf3a6c,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa3a406da713a23106459712b45645ac27c84ff72,scamsniffer-phishing-address.json,1,1
0xa3a7482f777de3bbd1747f8efa98d906e3b8c90e,phishing_address_groundtruth.txt,1,1
0xa3a86824042eb9a7748d593796c71b91d64c8d5c,scamsniffer-phishing-address.json,1,1
0xa3aa216082bfbcd7e6f42f0b65ce88fcff62de07,phishing_address_groundtruth.txt,1,1
0xa3b133cdc2637a9ec0ebe3987a6c89cf22bd2f41,phishing_address_groundtruth.txt,1,1
0xa3b514d5050bfda56ffe5828d6ee9d26c5161bcf,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0xa3b6d2d11a8c2f6191d551317a3a36e389936702,scamsniffer-phishing-address.json,1,1
0xa3bb696b8559dfeb2a21cadbc92c52008dbe1ed2,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa3bc42c2ccf7671bc73e71c2ea083dc3fc993585,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa3bf1b3c00ac832797ca4a4a139cfab74ac80128,phishing_address_groundtruth.txt,1,1
0xa3c67d993bf73aa4f17ec03f900c865a4326cd7f,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa3c72dd7d65bbd929985d80ecdeb597f8608e90c,phishing_address_groundtruth.txt,1,1
0xa3c847f474f1d358a678fc70a03916fe1344a13f,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa3c88e140367547d11cff2912d00caa3fc442d67,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa3d120c2a03a58489f65d24880ff6b43d7a63235,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa3dff6a1aa47221bf3de1a6e54950ee2519f694e,phishing_address_groundtruth.txt,1,1
0xa3e0e90eecac81f2136142261d2ef89874986630,phishing_address_groundtruth.txt,1,1
0xa3e20a10cc221ce0172ba80bfea3e7eab0dd6d2a,scamsniffer-phishing-address.json,1,1
0xa3e52a23060ccdfe186822b52bf60a07451e094e,addresses-darklist.json;cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,8,1
0xa3e785ee490e1102fe32512973c96dc7dc876348,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0xa3e7fce299a54b4da0f6f7a31fee7e48ed2a1186,phishing_address_groundtruth.txt,1,1
0xa3ea2372bdc3663082cce0f84e185125cca814f6,phishing_addresses.csv,1,1
0xa3ee246232ebd99ec9a07851116f9f67380c5e6f,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa3ef5dfa96e5863d57f6f7dc56a9a86d39651c51,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa3efa3aeb27711b51b8bd12d8bf0885d4949f065,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa3f0e9e062e890cedb50960e0336c6a7cce09a12,phishing_address_groundtruth.txt,1,1
0xa3f209350617a096d24d447b9dde788d1437ae87,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,5,1
0xa3f3c804e19be27e499e50d116991c6c70edc581,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0xa3f447feb0b2bddc50a44ccd6f412a5f98619264,etherscan_malicious_labels.csv;master_blacklist_set.txt,2,1
0xa3fada6afc718d299a62b8f1625b8edef6ae4b74,phishing_address_groundtruth.txt,1,1
0xa3fb2e0cfc9c11dd546d01f932d780d3d9e3f780,phishing_address_groundtruth.txt,1,1
0xa3fdf93843fa411e9cb9411bd841689ff1dcdbbb,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa402aa2aa7b203ffd0a3bb52ecabc4cef038cd30,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa405baa4aea5f6722ade0d1af22772cb365a5c39,phishing_address_groundtruth.txt,1,1
0xa4084634151ee82f819fb8c97b1bd23aa05146af,scamsniffer-phishing-address.json,1,1
0xa40af2c61296b7950d96ab0a496021df68dc62e3,scamsniffer-phishing-address.json,1,1
0xa4190400f8fe386ddac6aa7eaea650748a024f77,phishing_address_groundtruth.txt,1,1
0xa41de8e3b2b179211611c8ffd69fdfe8b561d84c,phishing_address_groundtruth.txt,1,1
0xa41e9be3091dfb689b951ed19232d79dfa334286,phishing_address_groundtruth.txt,1,1
0xa41ecfb0013ae34250c1f6f999160a58a3770621,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa420be3b8c17e0df418629eb9cd0c68f49a99461,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa423cd8fe1231473c2ad94b4b6ba98f22889b78f,phishing_address_groundtruth.txt,1,1
0xa42892745f9e07d9b92cb188a380b252a332823b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0xa42a224c0fb10d5d4d9092612cfd19e3fc1b626d,phishing_address_groundtruth.txt,1,1
0xa42d025be7fddf6e4a922faee60bb032273cf8c8,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0xa42d1ddc11f95acf17ee44f59ea2e8e72f9a25b8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa42e258ea69471c5a273c506de373ac94d7d1fea,phishing_address_groundtruth.txt,1,1
0xa436be1bd25e0fc1c05e2f0adf433c835a149d5a,phishing_address_groundtruth.txt,1,1
0xa43890f24aef8c60928253945f04479493e29bcf,phishing_addresses.csv,1,1
0xa43d3805105922989e58a5188193c283fff471e7,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa443544c3e83561cae1a4ee9b7f152ec54e89116,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0xa445e12d69e8bd60290f6935d49ff39ba31c6115,master_blacklist_set.txt,1,1
0xa4478d1881980365590df79012f4f82a97bcf41b,phishing_address_groundtruth.txt,1,1
0xa4503546dc0ebffbf0e70cc39d607a2d642389ac,phishing_address_groundtruth.txt,1,1
0xa45aafd8e42b4b600198104cb5578a6b6ce2f8e0,phishing_address_groundtruth.txt,1,1
0xa46181c2c7abb7c99833149b4e38ee026ece923f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa46311dc4d3bc52b66d45e74682042bb143a9aa3,addresses-darklist.json;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,7,1
0xa4635bdea7d99deb8a944e085d03a55d4b9d65f6,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa464c7a51e867be1ea5dcdf7b8453f32ad4c4d9a,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa466977873d27c8e4b85462b198c8ea26b85e12c,phishing_address_groundtruth.txt,1,1
0xa4674d608d38822765af8bf76562f6457a2c4621,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa467ea31be6426b5b2b7ab36d43cf3a70c645c06,phishing_address_groundtruth.txt,1,1
0xa46c9e0b39e2fa395b8d209b39b6b43a101a8d53,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa46e49c298acbdc40067b453c7469182ae69890a,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0xa47270033fd2c10767e7182f073caa898df2d842,phishing_address_groundtruth.txt,1,1
0xa473bfbe93e07c8eabf00aa69a3a99f812f461a7,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa475a250519fdd5d13682d1a380ce2dcabb8abcf,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,6,1
0xa4771b1ca8314d2b72f6f55e40100e871af73c2f,phishing_address_groundtruth.txt,1,1
0xa477b13b714b42f47e7029a30d3f220668a08d5d,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa47879fc57ecd8b52bfe7cf61b9bb41b7ef84efc,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa4814e86a33e78e55234916be276d22c354599eb,scamsniffer-phishing-address.json,1,1
0xa4817fc79b8fc66fd60cf6e4f15bf88ab37ddacc,phishing_address_groundtruth.txt,1,1
0xa484d40cfa8f82ee15b135d3d8fecd34bdc9e444,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa48648fe549e18351b9e20fb6ebccb19437a452f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa48b6e4f9e164636c13bb9e967b30af8481bc4ce,master_blacklist_set.txt,1,1
0xa48d11a6dcb0db7a2fb55cf85d5045e1bcb869ff,phishing_address_groundtruth.txt,1,1
0xa48e4959ffd0dd810c2a832ed49d505c1191604a,scamsniffer-phishing-address.json,1,1
0xa48e4d5589b233bc78ca2113f06b714a0c53580d,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa490730ce2a97ec9f81f08fdb0eede36d6319bbd,addresses-darklist.json;master_blacklist_set.txt,2,1
0xa4923941cd425326c708f5b768310de2f1e45258,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa493cb0ad196eb650096f5aa255ad3f2649f7bb6,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa49796b195501e19d1522cdf8c1241a69a052ea8,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_addresses.csv;phishing_scams.csv,5,1
0xa49a0e5ef83cf89ac8aae182f22e6464b229efc8,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa49d41a87f33c1a7b6368c171298266bb193a08f,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa49d8519f49ed42fe50afa3e6293f28034b3f272,phishing_addresses.csv,1,1
0xa49f11be34d3d99c097c988b22229a9987e6aedb,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4a248a0bb71816e2283cbfcccfe04c59bbec927,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4a41d77c8c0882b08c6751841a68570a71a1edb,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4a61c589b87dbce1b181bd02d76f7a19002a1aa,phishing_address_groundtruth.txt,1,1
0xa4a8e5b450b88b1e4f8639a07fd89b9f80767764,master_blacklist_set.txt,1,1
0xa4b2aa64b348e4186539e3c3c3f2e80355a5ebc2,etherscan_malicious_labels.csv;master_blacklist_set.txt,2,1
0xa4b37ee24f62495cf0ebfee14276017fbd5e84f0,phishing_address_groundtruth.txt,1,1
0xa4b4cb99a583cd6c570af1223d7c11514c8e92b3,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4be1b0eee006da42d0dbbb20dbd6126665e5e01,phishing_address_groundtruth.txt,1,1
0xa4bf642c923a5a6b775fa5f1c3889b85eecb729b,phishing_address_groundtruth.txt,1,1
0xa4c14cc3b9b9d6ecbe11a9c8720326270656dbb7,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa4c58be6f9b4b2c49906ffad12a132cd83464e3d,phishing_address_groundtruth.txt,1,1
0xa4d08225a0b49945020480a99410757efd2dae9b,phishing_addresses.csv,1,1
0xa4e12e2ceb2146aa3e73ec4f2332a65ac4a23234,phishing_address_groundtruth.txt,1,1
0xa4e92343a93fb55d70d07f46d1d473f19a79bee5,phishing_address_groundtruth.txt,1,1
0xa4ed13597445695f848c0c631d881e0347def86c,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa4f0294dd195f97ebdd166cc2f71a3af21d22fac,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4f06f1afb7b8589d1f4609257e5010c30ed3d2b,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa4f3793b495d866ea9b5ec0f5c45e8fec347bb72,phishing_address_groundtruth.txt,1,1
0xa4f5dd69db954c71587173de7d5d7dd330111766,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa4f68af951a923e456341e215da010c39f9541c1,phishing_address_groundtruth.txt,1,1
0xa4fcbc4a0508b11d5ef34d41d72020a5def1c712,addresses-darklist.json;etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,7,1
0xa4fe2874a4ad464a50cb72a8c0b1a6ab221a7c17,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa500836815db8b5ee69ee064884c47d1db9d96ff,phishing_address_groundtruth.txt,1,1
0xa501568cee4bc7375b453b98cefc714c1a0fe644,phishing_addresses.csv,1,1
0xa502f8112b2491718855f01a01a60462cc97a0d5,master_blacklist_set.txt,1,1
0xa504c1c5d5805141b122260340fe720e2525615a,phishing_address_groundtruth.txt,1,1
0xa5087203190cf0512c920b0542808baac1c1c49f,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa508973dadd21918bfe83883e4d8d017e3ca7083,phishing_address_groundtruth.txt,1,1
0xa509aa28724d4865c30e7fb5f2a949307fa199ed,etherscan_malicious_labels.csv;master_blacklist_set.txt;phishing_scams.csv,3,1
0xa50d3994755b6d4eeffd5dedb0927594d57a6c19,phishing_address_groundtruth.txt,1,1
0xa50f38e42fb142bf08783cbc827132d590be86cf,phishing_address_groundtruth.txt,1,1
0xa5132d1c5015e9d8e5c2f2a59cd0e811ae008837,phishing_address_groundtruth.txt,1,1
0xa51670c6f0f11f727f3606265252e656e729d09a,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt,3,1
0xa51960df18ca816b738a401ac310656fba0d52ef,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_scams.csv,7,1
0xa5199df9a009839235273fb1e52e3614974a723d,phishing_address_groundtruth.txt,1,1
0xa51a9862855382b5879be35bcccebd15502cc70c,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa51b93c4b24b1b60eb921d7794d9f1187b47406e,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa51cc593b0a55b3ee61fb8835c87d352211bfccf,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa51df00d0019247796d9e94092435378054e45f3,phishing_address_groundtruth.txt,1,1
0xa523772219493aae9a1e4fb3a0bfef6e4c413b6b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa524bd10e8ed1e1a76128d55542bfbbb073cdbde,phishing_address_groundtruth.txt,1,1
0xa525dd7a8034babf46f3f6e253035fb2bcf358b7,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa526b573618ec9fa711977b820671fa863ba8d15,phishing_address_groundtruth.txt,1,1
0xa527242cb5b46fe45a527ba6ed51fe814940bbb5,phishing_address_groundtruth.txt,1,1
0xa5277caba5745c023a5e6d0c7d60ef50eb07c85a,phishing_address_groundtruth.txt,1,1
0xa52a8c4d685f989a29ae3b85df8cab362e3c0b3d,phishing_address_groundtruth.txt,1,1
0xa53015761d5df61d329c8961805501e8a7305682,phishing_address_groundtruth.txt,1,1
0xa53035d2ba8c1d53c50f54eb409d3856eb0b3e45,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa53577466e0ecae3bfc967332bb4739ff19eeb5f,cryptoscamdb_urls.yaml;etherscamdb.yaml;etherscan_malicious_labels.csv;evm-labels-all.csv;fakeAddresses_unique.txt;master_blacklist_set.txt;phishing_address_bonus.txt;phishing_scams.csv;trans2vec-phishing-address.txt,9,1
0xa537052599e9e1b8855bf2b23351a4f8982ccebc,phishing_address_groundtruth.txt,1,1
0xa5376c3d561369636b3da5a45f10534afe41e10b,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
0xa53e470bcf6ac8d3615e7bf5b0af1a911c1494d0,phishing_address_groundtruth.txt,1,1
0xa54048f235cbb8c9254e088f634afe42720d0304,phishing_address_groundtruth.txt,1,1
0xa542e87a4d905b9a7a9300ed4a627f4cf5684f41,phishing_addresses.csv;scamsniffer-phishing-address.json,2,1
0xa5430fc471c5f14c25fa9240ae59cfadd102d92e,phishing_address_groundtruth.txt,1,1
0xa5489c5e684676775b3c60a928f2a971d6ca8195,cryptoscamdb_urls.yaml;etherscan_malicious_labels.csv;master_blacklist_set.txt,3,1
0xa548c519e65daa62790579960fd7d333e01d4bff,phishing_addresses.csv,1,1
0xa54ead6434d233f15de51e185c8e9e4a3464a9e6,phishing_addresses.csv,1,1
0xa55c9b6c32c8e44bbf6bd64582d8d6113d77ab99,phishing_address_groundtruth.txt,1,1
0xa55f1203739635b4bf59ad05ff7c648e4df354c6,scamsniffer-phishing-address.json,1,1
0xa564aa0d2f3a384b498e80048696218397996fc2,etherscan_malicious_labels.csv;evm-labels-all.csv;master_blacklist_set.txt;phishing_scams.csv,4,1
